objectid,data,codnum,estação,chuva,pres,rs,temp,ur,dir_vento,vel_vento,so2,no2,hcnm,hct,ch4,co,no,nox,o3,pm10,pm2_5,lat,lon,x_utm_sirgas2000,y_utm_sirgas2000
2512679,2024-01-06 10:30:00,2,BG,2.6,1010.68,202.5,27.75,98.8,205.5,0.63,2.9,8.29,,,,,3.93,12.22,37.63,16.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512680,2024-01-06 11:30:00,2,BG,1.6,1010.87,173.5,27.53,98.8,232.67,1.18,2.5,8.17,,,,,4.79,12.96,34.0,12.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512681,2024-01-06 12:30:00,2,BG,0.0,1010.65,572.17,27.42,98.8,250.0,1.65,2.75,4.06,,,,,3.32,7.38,41.84,16.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512682,2024-01-06 13:30:00,2,BG,0.0,1010.12,572.83,28.9,98.1,198.5,1.42,2.61,3.48,,,,,3.19,6.67,45.41,20.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512683,2024-01-06 14:30:00,2,BG,0.0,1009.5,196.83,29.98,85.05,157.5,1.12,2.95,3.99,,,,,2.91,6.89,47.47,41.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512684,2024-01-06 15:30:00,2,BG,0.0,1009.05,566.83,30.02,80.4,254.83,2.7,3.75,5.3,,,,,3.65,8.96,51.13,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512685,2024-01-06 16:30:00,2,BG,0.0,1008.65,356.33,31.07,68.72,256.17,2.85,3.83,4.49,,,,,3.77,8.27,46.87,19.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512686,2024-01-06 17:30:00,2,BG,0.0,1008.65,177.83,30.93,65.27,255.0,2.33,2.7,5.5600000000000005,,,,,3.87,9.43,45.27,29.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512687,2024-01-06 18:30:00,2,BG,0.0,1009.45,39.17,30.47,67.2,250.0,1.7000000000000002,2.77,10.01,,,,,4.44,14.45,38.27,13.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512688,2024-01-06 19:30:00,2,BG,0.0,1010.52,11.33,29.25,75.33,48.5,0.98,3.08,19.63,,,,,3.95,23.59,23.67,6.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512689,2024-01-06 20:30:00,2,BG,0.0,1011.33,11.67,28.32,83.7,187.0,0.8500000000000001,3.04,21.15,,,,,3.93,25.08,19.73,6.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512690,2024-01-06 21:30:00,2,BG,0.0,1011.98,11.5,28.02,87.52,265.0,0.65,2.99,21.85,,,,,5.48,27.33,18.55,26.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512691,2024-01-06 22:30:00,2,BG,0.0,1012.22,12.33,27.92,91.07,210.17,0.8200000000000001,3.03,18.75,,,,,2.58,21.32,12.39,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512692,2024-01-06 23:30:00,2,BG,0.0,1011.85,11.5,27.55,97.07,164.33,0.48,3.13,18.77,,,,,2.46,21.23,11.14,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512693,2024-01-07 00:30:00,2,BG,0.0,1010.88,11.0,27.5,98.68,174.17,0.6,3.18,14.27,,,,,2.16,16.43,17.07,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512694,2024-01-07 01:30:00,2,BG,0.0,1010.35,9.67,27.5,98.8,186.33,0.47,3.38,11.94,,,,,2.13,14.07,14.65,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512695,2024-01-07 02:30:00,2,BG,0.0,1010.07,11.5,27.07,98.8,175.17,0.47,3.26,10.39,,,,,1.87,12.26,13.84,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512696,2024-01-07 03:30:00,2,BG,0.0,1009.85,10.17,26.82,98.8,230.33,0.7200000000000001,3.08,11.16,,,,,1.94,13.09,11.42,19.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512697,2024-01-07 04:30:00,2,BG,0.0,1009.72,10.17,26.72,98.8,161.33,0.43,2.89,15.05,,,,,2.85,17.91,6.86,18.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512698,2024-01-07 05:30:00,2,BG,0.0,1010.05,19.83,26.78,98.8,152.0,0.3,2.86,17.64,,,,,3.36,21.0,3.26,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512699,2024-01-07 06:30:00,2,BG,0.0,1010.37,89.5,26.63,98.8,141.17,0.47,3.14,13.54,,,,,5.18,18.73,10.14,25.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512700,2024-01-07 07:30:00,2,BG,0.0,1010.8,269.67,27.13,98.8,93.83,1.85,4.19,15.97,,,,,7.58,23.56,27.42,24.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512701,2024-01-07 08:30:00,2,BG,0.0,1011.2,236.0,28.33,98.8,85.17,1.78,5.11,13.73,,,,,5.15,18.88,41.05,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512702,2024-01-07 09:30:00,2,BG,0.0,1011.33,498.83,28.77,94.23,78.67,2.08,7.19,13.25,,,,,4.91,18.17,58.31,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512703,2024-01-07 10:30:00,2,BG,0.0,1010.93,539.83,29.5,85.73,95.83,2.15,8.53,9.31,,,,,2.99,12.3,92.37,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512704,2024-01-07 11:30:00,2,BG,0.0,1010.57,521.33,30.22,78.28,85.33,1.95,9.19,7.45,,,,,2.42,9.86,108.08,51.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512705,2024-01-07 12:30:00,2,BG,0.0,1009.87,600.67,31.0,71.17,70.33,1.88,10.95,7.86,,,,,2.34,10.2,119.06,42.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512706,2024-01-07 13:30:00,2,BG,0.0,1009.03,687.33,31.88,64.6,91.0,2.2,8.06,8.51,,,,,2.45,10.96,133.81,32.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512707,2024-01-07 14:30:00,2,BG,0.0,1008.5,565.67,32.53,61.62,96.83,3.48,6.08,8.21,,,,,2.61,10.82,147.58,28.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512708,2024-01-07 15:30:00,2,BG,0.0,1007.8,462.33,32.52,62.8,101.5,3.43,5.26,8.3,,,,,2.05,10.35,142.17,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512709,2024-01-07 16:30:00,2,BG,0.0,1007.8,322.67,32.23,64.05,100.83,3.03,4.46,7.58,,,,,2.36,9.94,121.99,40.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512710,2024-01-07 17:30:00,2,BG,0.0,1007.95,156.67,32.03,64.03,98.17,2.7,3.99,7.76,,,,,2.49,10.26,106.75,16.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512711,2024-01-07 18:30:00,2,BG,0.0,1008.73,30.5,31.57,65.4,82.17,2.17,3.49,8.92,,,,,2.54,11.47,83.56,17.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512712,2024-01-07 19:30:00,2,BG,0.0,1009.55,11.83,30.8,69.72,68.0,1.43,3.35,12.88,,,,,2.19,15.07,55.29,10.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512713,2024-01-07 20:30:00,2,BG,0.0,1010.0,10.33,29.92,74.95,83.17,1.7000000000000002,2.91,13.29,,,,,2.16,15.44,48.95,4.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512714,2024-01-07 21:30:00,2,BG,0.0,1010.4,9.83,29.53,75.52,80.0,1.65,3.42,20.07,,,,,2.77,22.84,33.25,9.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512715,2024-01-07 22:30:00,2,BG,0.0,1010.9,12.33,29.23,76.82,67.17,0.9,3.16,20.49,,,,,2.72,23.21,27.0,13.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512716,2024-01-07 23:30:00,2,BG,0.0,1010.48,11.17,28.93,81.3,43.33,0.77,3.5,19.96,,,,,2.69,22.66,24.77,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512717,2024-01-08 00:30:00,2,BG,0.0,1009.98,10.83,28.63,85.13,105.67,0.5700000000000001,4.15,20.26,,,,,2.19,22.45,20.66,16.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512718,2024-01-08 01:30:00,2,BG,0.0,1009.23,11.67,28.42,88.25,93.83,1.53,5.3,24.13,,,,,2.0,26.12,14.1,19.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512719,2024-01-08 02:30:00,2,BG,0.0,1008.75,12.0,28.13,91.68,90.67,1.55,6.02,25.59,,,,,2.08,27.66,10.05,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512720,2024-01-08 03:30:00,2,BG,0.0,1008.48,11.83,27.92,95.1,83.17,1.77,6.61,26.33,,,,,2.03,28.36,9.13,16.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512721,2024-01-08 04:30:00,2,BG,0.0,1008.18,10.33,27.72,96.55,80.17,1.92,6.92,27.21,,,,,2.25,29.46,7.98,26.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512722,2024-01-08 05:30:00,2,BG,0.0,1008.27,19.17,27.62,97.85,79.5,2.68,6.8,23.78,,,,,2.72,26.5,12.58,18.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512723,2024-01-08 06:30:00,2,BG,0.0,1008.68,135.5,27.52,98.7,81.33,2.3,10.0,14.23,,,,,4.22,18.45,22.83,29.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512724,2024-01-08 07:30:00,2,BG,0.0,1008.83,287.67,28.12,98.27,62.17,1.38,59.91,20.04,,,,,10.66,30.7,25.18,32.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512725,2024-01-08 08:30:00,2,BG,0.0,1008.78,466.33,29.0,94.05,83.33,1.18,38.87,20.73,,,,,10.93,31.66,37.74,42.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512726,2024-01-08 09:30:00,2,BG,0.0,1008.7,584.0,30.25,85.05,61.67,0.8200000000000001,32.84,23.11,,,,,8.05,31.17,66.22,46.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512727,2024-01-08 10:30:00,2,BG,0.0,1008.18,663.17,31.82,72.63,123.33,0.78,25.19,16.75,,,,,4.4,21.16,118.69,59.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512728,2024-01-08 11:30:00,2,BG,0.0,1007.78,706.67,33.23,62.2,236.83,1.52,20.31,9.79,,,,,2.85,12.64,123.25,49.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512729,2024-01-08 12:30:00,2,BG,0.0,1007.07,697.5,34.72,50.97,294.17,1.98,9.44,7.56,,,,,3.43,10.99,89.75,44.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512730,2024-01-08 13:30:00,2,BG,0.0,1006.43,665.67,35.43,44.05,259.5,2.43,6.21,6.03,,,,,3.03,9.05,84.38,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512731,2024-01-08 14:30:00,2,BG,0.0,1005.9,404.67,35.95,41.63,276.33,2.12,5.95,7.27,,,,,3.04,10.31,83.68,24.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512732,2024-01-08 15:30:00,2,BG,0.0,1005.22,444.83,36.0,42.55,225.67,2.28,6.47,4.34,,,,,2.62,6.96,89.09,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512733,2024-01-08 16:30:00,2,BG,0.0,1004.78,333.5,36.27,42.27,153.33,2.65,7.24,9.08,,,,,3.06,12.14,132.43,24.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512734,2024-01-08 17:30:00,2,BG,0.0,1005.42,167.17,35.68,47.13,101.17,1.88,10.1,9.39,,,,,2.01,11.4,171.66,48.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512735,2024-01-08 18:30:00,2,BG,0.0,1006.33,27.83,34.88,50.8,231.83,1.98,9.56,29.39,,,,,2.65,32.04,101.9,37.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512736,2024-01-08 19:30:00,2,BG,0.0,1007.35,10.67,33.73,59.07,279.67,1.77,12.54,39.73,,,,,4.61,44.35,45.13,45.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512737,2024-01-08 20:30:00,2,BG,0.0,1008.52,12.33,31.83,70.1,259.0,1.23,11.78,22.15,,,,,2.62,24.77,63.11,37.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512738,2024-01-08 21:30:00,2,BG,0.0,1009.2,11.33,31.42,71.67,273.17,1.42,8.51,33.67,,,,,2.79,36.46,37.16,17.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512739,2024-01-08 22:30:00,2,BG,0.0,1009.42,12.33,30.95,76.48,251.0,1.7200000000000002,9.29,29.46,,,,,2.47,31.94,36.5,48.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512740,2024-01-08 23:30:00,2,BG,0.0,1009.05,12.67,30.72,78.25,235.0,2.38,13.6,17.33,,,,,1.9,19.22,64.79,51.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512741,2024-01-09 00:30:00,2,BG,0.0,1008.07,11.33,30.97,72.73,233.33,2.2,9.59,9.59,,,,,1.79,11.39,73.96,29.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512742,2024-01-09 01:30:00,2,BG,0.0,1007.55,12.5,31.08,69.45,241.67,2.0,5.23,6.89,,,,,1.91,8.8,70.19,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512743,2024-01-09 02:30:00,2,BG,0.0,1007.08,12.33,31.1,66.28,231.83,1.73,4.22,3.98,,,,,1.64,5.61,69.36,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512744,2024-01-09 03:30:00,2,BG,0.0,1007.17,11.83,31.18,62.28,240.33,2.47,3.41,4.5,,,,,1.86,6.36,62.72,10.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512745,2024-01-09 04:30:00,2,BG,0.0,1007.73,12.5,30.93,64.08,231.0,2.9,3.1,5.46,,,,,1.93,7.39,61.98,10.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512746,2024-01-09 05:30:00,2,BG,0.0,1008.57,20.0,30.55,65.18,224.17,2.95,3.19,6.22,,,,,2.14,8.37,62.8,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512747,2024-01-09 06:30:00,2,BG,0.0,1008.9,103.67,30.58,65.22,238.67,3.13,3.27,5.72,,,,,2.14,7.86,62.1,13.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512748,2024-01-09 07:30:00,2,BG,0.0,1009.23,309.5,31.13,63.1,235.83,3.13,2.98,5.55,,,,,2.75,8.3,71.72,20.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512749,2024-01-09 08:30:00,2,BG,0.0,1009.88,488.5,32.43,55.08,232.5,3.25,3.08,5.4,,,,,2.81,8.21,85.4,24.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512750,2024-01-09 09:30:00,2,BG,0.0,1010.67,440.33,33.3,49.35,244.17,4.78,4.37,8.52,,,,,2.96,11.48,94.33,40.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512751,2024-01-09 10:30:00,2,BG,0.0,1010.78,616.0,32.62,57.03,237.33,4.98,4.17,6.0,,,,,2.32,8.32,111.33,50.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512752,2024-01-09 11:30:00,2,BG,0.0,1010.55,428.67,32.42,60.73,240.5,4.43,4.06,6.47,,,,,2.24,8.71,121.95,47.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512753,2024-01-09 12:30:00,2,BG,0.0,1009.87,556.67,32.13,63.82,252.5,3.55,3.69,7.27,,,,,2.69,9.96,115.22,34.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512754,2024-01-09 13:30:00,2,BG,0.0,1008.83,706.17,32.53,63.32,258.5,2.87,4.14,7.11,,,,,2.8,9.91,124.15,34.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512755,2024-01-09 14:30:00,2,BG,0.0,1008.1,428.17,33.92,56.63,248.67,3.25,4.38,5.84,,,,,2.67,8.51,113.95,64.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512756,2024-01-09 15:30:00,2,BG,0.0,1007.45,492.17,34.1,54.2,188.17,1.85,4.04,5.8100000000000005,,,,,2.65,8.46,119.04,42.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512757,2024-01-09 16:30:00,2,BG,0.0,1006.88,324.5,34.53,50.65,96.0,2.48,3.84,6.84,,,,,2.37,9.21,130.5,32.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512758,2024-01-09 17:30:00,2,BG,0.0,1006.98,139.83,33.98,55.3,90.5,2.02,3.8,9.03,,,,,2.35,11.38,130.77,50.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512759,2024-01-09 18:30:00,2,BG,0.0,1007.47,20.33,33.47,56.43,93.33,1.77,3.51,12.47,,,,,2.04,14.51,124.62,28.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512760,2024-01-09 19:30:00,2,BG,0.0,1008.2,10.33,32.7,58.62,108.83,1.32,4.29,20.7,,,,,1.88,22.57,118.56,19.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512761,2024-01-09 20:30:00,2,BG,0.0,1009.27,12.5,32.07,60.48,230.5,1.13,5.52,30.38,,,,,3.1,33.47,76.0,18.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512762,2024-01-09 21:30:00,2,BG,0.0,1009.92,12.83,31.3,65.8,263.0,1.22,4.64,25.68,,,,,2.74,28.41,66.93,41.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512763,2024-01-09 22:30:00,2,BG,0.0,1010.33,11.17,30.77,69.93,281.83,1.12,4.03,21.95,,,,,2.04,23.99,76.98,42.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512764,2024-01-09 23:30:00,2,BG,0.0,1010.32,11.83,30.43,71.18,269.17,1.02,3.88,22.52,,,,,2.04,24.56,67.46,33.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512765,2024-01-10 00:30:00,2,BG,0.0,1009.78,12.0,29.97,77.28,176.83,0.7000000000000001,3.96,19.71,,,,,1.93,21.64,68.0,40.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512766,2024-01-10 01:30:00,2,BG,0.0,1009.23,12.0,29.9,77.67,229.33,0.67,3.86,16.06,,,,,1.84,17.9,66.45,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512767,2024-01-10 02:30:00,2,BG,0.0,1008.97,13.33,29.72,77.95,187.33,0.6,3.54,15.77,,,,,2.09,17.87,54.87,37.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512768,2024-01-10 03:30:00,2,BG,0.0,1009.02,11.33,29.43,81.27,114.5,0.55,3.15,14.84,,,,,2.13,16.98,44.09,41.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512769,2024-01-10 04:30:00,2,BG,0.0,1009.05,10.5,29.05,86.02,131.33,0.53,3.29,15.26,,,,,1.83,17.08,39.24,44.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512770,2024-01-10 05:30:00,2,BG,0.0,1009.18,16.0,28.73,89.6,104.17,1.17,3.38,19.43,,,,,2.23,21.66,33.4,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512771,2024-01-10 06:30:00,2,BG,0.0,1009.5,127.17,28.78,91.15,84.67,1.95,4.09,33.41,,,,,6.52,39.93,25.21,43.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512772,2024-01-10 07:30:00,2,BG,0.0,1009.75,303.67,29.68,90.15,84.17,1.58,,29.62,,,,,8.22,37.84,48.74,73.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512773,2024-01-10 08:30:00,2,BG,0.0,1009.95,449.17,31.02,75.78,89.17,0.87,,32.71,,,,,6.4,39.11,87.86,72.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512774,2024-01-10 09:30:00,2,BG,0.0,1009.68,571.5,32.42,63.75,87.17,0.92,,29.85,,,,,4.66,34.51,132.67,95.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512775,2024-01-10 10:30:00,2,BG,0.0,1009.5,571.67,33.47,58.47,255.83,0.97,,24.64,,,,,3.55,28.2,186.42,78.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512776,2024-01-10 11:30:00,2,BG,0.0,1008.83,679.17,34.3,55.02,250.5,3.15,,20.37,,,,,4.55,24.91,183.91,82.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512777,2024-01-10 12:30:00,2,BG,0.0,1008.22,242.17,34.05,60.7,206.17,1.85,,14.44,,,,,2.17,16.61,210.32,83.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512778,2024-01-10 13:30:00,2,BG,0.0,1007.58,550.17,33.73,62.22,80.17,1.9,,15.81,,,,,2.26,18.07,257.68,70.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512779,2024-01-10 14:30:00,2,BG,0.0,1007.45,367.0,34.57,53.93,236.5,1.03,,14.3,,,,,2.07,16.37,228.6,105.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512780,2024-01-10 15:30:00,2,BG,0.0,1006.63,386.0,34.53,55.83,83.5,2.15,,12.31,,,,,2.31,14.61,203.03,31.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512781,2024-01-10 16:30:00,2,BG,0.0,1006.57,275.0,34.77,50.8,87.83,2.13,,10.81,,,,,2.55,13.36,175.47,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512782,2024-01-10 17:30:00,2,BG,0.0,1007.0,198.17,34.53,48.7,86.5,2.93,,11.79,,,,,2.73,14.52,137.58,28.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512783,2024-01-10 18:30:00,2,BG,0.0,1007.55,39.0,33.88,51.38,90.67,1.98,,17.36,,,,,2.41,19.77,112.29,36.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512784,2024-01-10 19:30:00,2,BG,0.0,1008.07,9.17,33.18,55.63,115.17,1.42,,24.52,,,,,2.38,26.9,85.58,36.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512785,2024-01-10 20:30:00,2,BG,0.0,1008.92,11.5,32.23,62.05,277.5,1.5,,47.04,,,,,3.78,50.82,32.65,17.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512786,2024-01-10 21:30:00,2,BG,0.0,1009.72,11.5,30.88,78.0,261.33,2.23,,19.58,,,,,2.62,22.2,53.25,75.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512787,2024-01-10 22:30:00,2,BG,0.0,1010.47,11.33,30.08,85.35,250.33,2.68,,10.95,,,,,1.93,12.88,64.64,41.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512788,2024-01-10 23:30:00,2,BG,0.0,1010.3,9.17,29.57,91.07,248.67,3.02,,9.34,,,,,1.95,11.29,71.1,36.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512789,2024-01-11 00:30:00,2,BG,0.0,1009.53,8.5,29.67,88.77,236.17,2.85,,8.74,,,,,1.81,10.54,76.33,30.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512790,2024-01-11 01:30:00,2,BG,0.0,1009.02,10.83,30.05,81.68,231.67,2.8,,6.25,,,,,1.83,8.09,72.16,31.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512791,2024-01-11 02:30:00,2,BG,0.0,1008.42,10.33,30.1,76.65,224.5,2.65,,5.12,,,,,1.74,6.86,68.04,18.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512792,2024-01-11 03:30:00,2,BG,0.0,1008.22,11.0,30.1,73.9,224.5,2.15,,3.94,,,,,2.13,6.07,65.97,11.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512793,2024-01-11 04:30:00,2,BG,0.0,1007.82,9.83,30.18,71.4,229.33,1.98,,4.98,,,,,1.89,6.87,62.45,9.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512794,2024-01-11 05:30:00,2,BG,0.0,1007.75,16.83,30.12,71.63,194.17,0.5,,7.84,,,,,1.95,9.79,49.02,20.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512795,2024-01-11 06:30:00,2,BG,0.0,1008.15,142.0,29.48,76.55,140.5,0.45,,14.53,,,,,3.36,17.89,38.01,10.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512796,2024-01-11 07:30:00,2,BG,0.0,1008.18,313.17,30.55,72.43,93.17,1.9,,11.54,,,,,4.1,15.64,57.76,27.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512797,2024-01-11 08:30:00,2,BG,0.0,1008.25,455.67,31.67,65.98,72.5,0.77,,18.78,,,,,6.0,24.79,70.67,51.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512798,2024-01-11 09:30:00,2,BG,0.0,1007.82,572.0,32.95,60.62,61.67,1.13,,17.95,,,,,5.51,23.45,97.05,52.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512799,2024-01-11 10:30:00,2,BG,0.0,1007.35,654.67,33.72,56.73,209.83,1.37,,10.21,,,,,3.51,13.72,118.63,59.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512800,2024-01-11 11:30:00,2,BG,0.0,1006.9,684.67,34.95,48.9,299.17,2.27,,9.24,,,,,3.58,12.82,108.98,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512801,2024-01-11 12:30:00,2,BG,0.0,1006.33,719.83,35.72,44.37,281.33,2.58,,6.89,,,,,3.48,10.37,98.95,13.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512802,2024-01-11 13:30:00,2,BG,0.0,1005.38,605.67,36.33,42.32,296.5,1.97,,5.91,,,,,2.67,8.58,102.98,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512803,2024-01-11 14:30:00,2,BG,0.0,1004.45,425.17,36.4,42.02,253.0,1.87,,7.33,,,,,2.79,10.12,107.11,27.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512804,2024-01-11 15:30:00,2,BG,0.0,1003.67,511.67,36.48,42.88,234.0,2.58,,4.94,,,,,2.06,7.0,126.69,27.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512805,2024-01-11 16:30:00,2,BG,1.2,1005.18,214.83,36.77,42.65,202.0,3.55,,8.7,,,,,2.28,10.98,116.12,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512806,2024-01-11 17:30:00,2,BG,0.8,1006.93,58.67,32.83,64.35,114.5,2.18,,8.88,,,,,2.46,11.34,81.72,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512807,2024-01-11 18:30:00,2,BG,0.2,1007.47,18.0,28.95,93.0,86.5,1.93,,18.5,,,,,2.96,21.47,58.27,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2512808,2024-01-11 19:30:00,2,BG,0.0,1007.48,9.0,28.85,93.85,82.5,2.5700000000000003,,33.06,,,,,2.92,35.98,37.3,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
